      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.0250000000      0.0000049927      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.0500000000      0.0000191315      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.0750000000      0.0000399866      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.1000000000      0.0000637976      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.1250000000      0.0000858793      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.1500000000      0.0001011414      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.1750000000      0.0001046728      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.2000000000      0.0000923413      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.2250000000      0.0000613508      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.2500000000      0.0000107050      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.2750000000     -0.0000584719      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.3000000000     -0.0001427917      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      0.3250000000     -0.0002366631      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      0.3500000000     -0.0003325606      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      0.3750000000     -0.0004214971      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      0.4000000000     -0.0004936700      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      0.4250000000     -0.0005392423      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      0.4500000000     -0.0005492019      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      0.4750000000     -0.0005162362      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      0.5000000000     -0.0004355520      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      0.5250000000     -0.0003055712      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      0.5500000000     -0.0001284381      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      0.5750000000      0.0000897168      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      0.6000000000      0.0003387947      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      0.6250000000      0.0006050509      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      0.6500000000      0.0008717212      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.6750000000      0.0011199304      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.7000000000      0.0013298398      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.7250000000      0.0014819692      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.7500000000      0.0015586133      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.7750000000      0.0015452601      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.8000000000      0.0014319113      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.8250000000      0.0012142076      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.8500000000      0.0008942643      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.8750000000      0.0004811412      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      0.9000000000     -0.0000091151      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      0.9250000000     -0.0005538889      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      0.9500000000     -0.0011248806      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      0.9750000000     -0.0016894347      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      1.0000000000     -0.0022122554      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.0250000000     -0.0026574272      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.0500000000     -0.0029906302      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.0750000000     -0.0031814237      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.1000000000     -0.0032054550      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.1250000000     -0.0030464516      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.1500000000     -0.0026978538      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.1750000000     -0.0021639643      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.2000000000     -0.0014605095      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.2250000000     -0.0006145404      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.2500000000      0.0003363638      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.2750000000      0.0013455850      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.3000000000      0.0023596010      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.3250000000      0.0033206769      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      1.3500000000      0.0041699851      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      1.3750000000      0.0048509914      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      1.4000000000      0.0053129215      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      1.4250000000      0.0055141045      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      1.4500000000      0.0054249898      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      1.4750000000      0.0050306369      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      1.5000000000      0.0043325032      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      1.5250000000      0.0033493841      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      1.5500000000      0.0021174016      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      1.5750000000      0.0006889913      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      1.6000000000     -0.0008691103      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      1.6250000000     -0.0024788152      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.6500000000     -0.0040544491      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.6750000000     -0.0055071595      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.7000000000     -0.0067497470      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.7250000000     -0.0077016635      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      1.7500000000     -0.0082939023      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.7750000000     -0.0084734928      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.8000000000     -0.0082073266      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.8250000000     -0.0074850625      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.8500000000     -0.0063209015      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.8750000000     -0.0047540760      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.9000000000     -0.0028479632      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.9250000000     -0.0006878072      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      1.9500000000      0.0016228885      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      1.9750000000      0.0039671577      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      2.0000000000      0.0062203454      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      2.0250000000      0.0082565799      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      2.0500000000      0.0099556160      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      2.0750000000      0.0112096838      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      2.1000000000      0.0119299645      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      2.1250000000      0.0120523163      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      2.1500000000      0.0115419032      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      2.1750000000      0.0103964203      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      2.2000000000      0.0086476809      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      2.2250000000      0.0063614057      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      2.2500000000      0.0036351519      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      2.2750000000      0.0005944175      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      2.3000000000     -0.0026129407      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      2.3250000000     -0.0058237384      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      2.3500000000     -0.0088676201      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      2.3750000000     -0.0115759375      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000     -0.0000000000
      2.4000000000     -0.0137908977      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      2.4250000000     -0.0153744912      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      2.4500000000     -0.0162167071      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      2.4750000000     -0.0162425597      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      2.5000000000     -0.0154175017      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      2.5250000000     -0.0137508676      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000      0.0000000000
      2.5500000000     -0.0112970873      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      2.5750000000     -0.0081545202      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      2.6000000000     -0.0044618858      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      2.6250000000     -0.0003923938      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      2.6500000000      0.0038541930      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      2.6750000000      0.0080612094      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      2.7000000000      0.0120059964      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      2.7250000000      0.0154715226      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      2.7500000000      0.0182581223      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
      2.7750000000      0.0201947230      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000     -0.0000000000
