      0.0000000000      0.0000000000      1.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.0125000000      0.0756176788      0.9999999998     -0.0000000041     -0.0000000011     -0.0000000202     -0.0000214048     -0.0000012120
      0.0250000000      0.2986586929      0.9999999774     -0.0000003265     -0.0000001086     -0.0000016236     -0.0002099858     -0.0000335227
      0.0375000000      0.6578791466      0.9999997309     -0.0000027210     -0.0000012906     -0.0000135347     -0.0007117696     -0.0001793513
      0.0500000000      1.1351700952      0.9999985077     -0.0000114039     -0.0000071498     -0.0000567389     -0.0016328879     -0.0005644956
      0.0625000000      1.7064704496      0.9999945151     -0.0000333549     -0.0000262784     -0.0001660120     -0.0030253247     -0.0013422619
      0.0750000000      2.3429799387      0.9999844621     -0.0000777397     -0.0000744709     -0.0003870934     -0.0048787069     -0.0026739265
      0.0875000000      3.0126109825      0.9999632947     -0.0001545006     -0.0001760393     -0.0007697299     -0.0071190336     -0.0047076645
      0.1000000000      3.6816062841      0.9999242585     -0.0002723571     -0.0003635780     -0.0013577848     -0.0096145827     -0.0075581510
      0.1125000000      4.3162405956      0.9998593784     -0.0004366168     -0.0006757381     -0.0021783692     -0.0121885842     -0.0112889647
      0.1250000000      4.8845208682      0.9997603783     -0.0006472693     -0.0011528782     -0.0032323423     -0.0146376022     -0.0158997579
      0.1375000000      5.3577990782      0.9996199721     -0.0008978252     -0.0018308870     -0.0044884573     -0.0167538832     -0.0213198858
      0.1500000000      5.7122164261      0.9994333491     -0.0011752460     -0.0027339956     -0.0058828710     -0.0183492472     -0.0274097109
      0.1625000000      5.9299061002      0.9991995803     -0.0014611098     -0.0038678942     -0.0073247541     -0.0192775507     -0.0339700131
      0.1750000000      5.9998939754      0.9989226100     -0.0017339047     -0.0052147625     -0.0087074990     -0.0194525694     -0.0407588367
      0.1875000000      5.9186518379      0.9986115322     -0.0019720903     -0.0067317047     -0.0099237735     -0.0188585320     -0.0475138679
      0.2000000000      5.6902752490      0.9982799743     -0.0021573741     -0.0083534887     -0.0108817253     -0.0175515759     -0.0539773814
      0.2125000000      5.3262770803      0.9979446124     -0.0022775762     -0.0099995237     -0.0115192516     -0.0156519123     -0.0599202868
      0.2250000000      4.8450071296      0.9976230551     -0.0023285221     -0.0115839771     -0.0118135567     -0.0133281143     -0.0651620314
      0.2375000000      4.2707270745      0.9973314933     -0.0023145927     -0.0130271440     -0.0117841400     -0.0107762096     -0.0695840098
      0.2500000000      3.6323873983      0.9970825633     -0.0022478283     -0.0142659075     -0.0114886556     -0.0081968633     -0.0731353636
      0.2625000000      2.9621679440      0.9968838168     -0.0021457620     -0.0152613876     -0.0110124525     -0.0057737909     -0.0758312549
      0.2750000000      2.2938556711      0.9967370463     -0.0020283834     -0.0160025337     -0.0104537376     -0.0036558385     -0.0777445752
      0.2875000000      1.6611413950      0.9966385452     -0.0019147827     -0.0165052346     -0.0099070421     -0.0019442240     -0.0789925451
      0.3000000000      1.0959213722      0.9965802198     -0.0018200664     -0.0168072846     -0.0094479020     -0.0006855411     -0.0797198563
      0.3125000000      0.6266893534      0.9965513433     -0.0017530817     -0.0169601513     -0.0091214121      0.0001295354     -0.0800800641
      0.3250000000      0.2771001627      0.9965406560     -0.0017153375     -0.0170189196     -0.0089366099      0.0005623149     -0.0802169544
      0.3375000000      0.0647772155      0.9965384676     -0.0017013027     -0.0170320334     -0.0088676143      0.0007176339     -0.0802476042
      0.3500000000      0.0000000000      0.9965384166     -0.0017000096     -0.0170325049     -0.0088612329      0.0007317445     -0.0802487650
      0.3625000000      0.0000000000      0.9965384166     -0.0017000096     -0.0170325049     -0.0088612329      0.0007317445     -0.0802487650
      0.3750000000      0.0000000000      0.9965384166     -0.0017000096     -0.0170325049     -0.0088612329      0.0007317445     -0.0802487650
