      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.0125000000      0.2520589293     -0.0000000000     -0.0000000452      0.0000000001     -0.0000002248      0.0000713489      0.0000040400
      0.0250000000      0.9955289765     -0.0000000000     -0.0000036445      0.0000000337     -0.0000181215      0.0006996082      0.0001116829
      0.0375000000      2.1929304887      0.0000000000     -0.0000304441      0.0000004501     -0.0001513775      0.0023654082      0.0005957674
      0.0500000000      3.7839003173      0.0000000000     -0.0001277479      0.0000025668     -0.0006351882      0.0053903515      0.0018602322
      0.0625000000      5.6882348320      0.0000000000     -0.0003731895      0.0000094311     -0.0018554979      0.0098579922      0.0043537500
      0.0750000000      7.8099331291      0.0000000000     -0.0008656868      0.0000262643     -0.0043039143      0.0155690250      0.0084497973
      0.0875000000     10.0420366082      0.0000000000     -0.0017057097      0.0000601912     -0.0084794523      0.0220653426      0.0143259146
      0.1000000000     12.2720209469     -0.0000000000     -0.0029709741      0.0001191442     -0.0147675797      0.0287336744      0.0218928168
      0.1125000000     14.3874686522     -0.0000000000     -0.0046967779      0.0002102563     -0.0233425208      0.0349577004      0.0308125831
      0.1250000000     16.2817362272      0.0000000000     -0.0068685111      0.0003383673     -0.0341303049      0.0402574820      0.0406041339
      0.1375000000     17.8593302608      0.0000000000     -0.0094278520      0.0005051919     -0.0468400205      0.0443610571      0.0507898189
      0.1500000000     19.0407214202      0.0000000000     -0.0122876889      0.0007093081     -0.0610384308      0.0471908378      0.0610201793
      0.1625000000     19.7663536673      0.0000000000     -0.0153479082      0.0009466750     -0.0762286769      0.0487889080      0.0711326293
      0.1750000000     19.9996465847      0.0000000000     -0.0185059179      0.0012111960     -0.0919025048      0.0492253744      0.0811349538
      0.1875000000     19.7288394598      0.0000000000     -0.0216601436      0.0014949697     -0.1075572700      0.0485293040      0.0911318907
      0.2000000000     18.9675841633      0.0000000000     -0.0247089413      0.0017882029     -0.1226899929      0.0466653576      0.1012236700
      0.2125000000     17.7542569343      0.0000000000     -0.0275497023      0.0020791058     -0.1367923789      0.0435627355      0.1114061057
      0.2250000000     16.1500237653      0.0000000000     -0.0300828329      0.0023542905     -0.1493702446      0.0391881604      0.1215017399
      0.2375000000     14.2357569151      0.0000000000     -0.0322227926      0.0026001083     -0.1599983086      0.0336379770      0.1311501711
      0.2500000000     12.1079579943      0.0000000000     -0.0339140726      0.0028049362     -0.1683998378      0.0272085992      0.1398736647
      0.2625000000      9.8738931465      0.0000000000     -0.0351457316      0.0029617818     -0.1745193024      0.0204019123      0.1472055877
      0.2750000000      7.6461855705      0.0000000000     -0.0359566744      0.0030701064     -0.1785490134      0.0138449059      0.1528347442
      0.2875000000      5.5371379834      0.0000000000     -0.0364271102      0.0031358768     -0.1808869015      0.0081453480      0.1567029757
      0.3000000000      3.6530712406      0.0000000000     -0.0366582290      0.0031696274     -0.1820355272      0.0037412003      0.1590135139
      0.3125000000      2.0889645113      0.0000000000     -0.0367479319      0.0031832847     -0.1824813414      0.0008037306      0.1601529521
      0.3250000000      0.9236672090      0.0000000000     -0.0367717475      0.0031870587     -0.1825997006     -0.0007784302      0.1605686022
      0.3375000000      0.2159240518      0.0000000000     -0.0367746869      0.0031875428     -0.1826143083     -0.0013485585      0.1606511449
      0.3500000000      0.0000000000      0.0000000000     -0.0367747106      0.0031875468     -0.1826144259     -0.0014002467      0.1606527299
      0.3625000000      0.0000000000      0.0000000000     -0.0367747106      0.0031875468     -0.1826144259     -0.0014002467      0.1606527299
      0.3750000000      0.0000000000      0.0000000000     -0.0367747106      0.0031875468     -0.1826144259     -0.0014002467      0.1606527299
