      0.0000000000      0.0000000000      1.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000      0.0000000000
      0.0125000000      0.2520589293      0.9999999974     -0.0000000451     -0.0000000125     -0.0000002243      0.0000713585      0.0000040405
      0.0250000000      0.9955289765      0.9999997488     -0.0000036316     -0.0000012086     -0.0000180606      0.0006997023      0.0001117040
      0.0375000000      2.1929304887      0.9999970123     -0.0000302218     -0.0000143268     -0.0001503248      0.0023656574      0.0005961763
      0.0500000000      3.7839003173      0.9999835286     -0.0001261207     -0.0000789110     -0.0006274870      0.0053899260      0.0018642215
      0.0625000000      5.6882348320      0.9999401411     -0.0003657844     -0.0002867216     -0.0018204521      0.0098506307      0.0043759809
      0.0750000000      7.8099331291      0.9998335499     -0.0008408663     -0.0007974104     -0.0041864271      0.0155295233      0.0085344751
      0.0875000000     10.0420366082      0.9996171362     -0.0016386899     -0.0018347929     -0.0081621244      0.0219221338      0.0145715108
      0.1000000000     12.2720209469      0.9992367452     -0.0028171232     -0.0036594192     -0.0140388517      0.0283289127      0.0224718242
      0.1125000000     14.3874686522      0.9986397849     -0.0043856003     -0.0065252629     -0.0218679462      0.0340069102      0.0319701505
      0.1250000000     16.2817362272      0.9977841131     -0.0062995926     -0.0106374125     -0.0314329658      0.0383289254      0.0426249508
      0.1375000000     17.8593302608      0.9966434454     -0.0084691835     -0.0161264055     -0.0422920447      0.0408937329      0.0539364470
      0.1500000000     19.0407214202      0.9952083487     -0.0107759597     -0.0230436493     -0.0538616470      0.0415592814      0.0654596109
      0.1625000000     19.7663536673      0.9934846121     -0.0130902503     -0.0313692172     -0.0655019925      0.0404091954      0.0768734611
      0.1750000000     19.9996465847      0.9914921189     -0.0152834267     -0.0410168299     -0.0765776264      0.0376864835      0.0879943791
      0.1875000000     19.7288394598      0.9892666433     -0.0172348674     -0.0518241584     -0.0864910198      0.0337279931      0.0987443692
      0.2000000000     18.9675841633      0.9868647647     -0.0188370982     -0.0635273424     -0.0947066753      0.0289170701      0.1090954879
      0.2125000000     17.7542569343      0.9843693098     -0.0200036168     -0.0757322650     -0.1007884918      0.0236539288      0.1190113981
      0.2250000000     16.1500237653      0.9818905139     -0.0206816504     -0.0879062335     -0.1044622341      0.0183327511      0.1284030139
      0.2375000000     14.2357569151      0.9795578712     -0.0208674785     -0.0994153101     -0.1056921278      0.0133142993      0.1371109954
      0.2500000000     12.1079579943      0.9775006796     -0.0206172450     -0.1096181095     -0.1047369334      0.0088909211      0.1449218647
      0.2625000000      9.8738931465      0.9758212442     -0.0200447310     -0.1179977037     -0.1021428533      0.0052519905      0.1516143269
      0.2750000000      7.6461855705      0.9745704742     -0.0193017440     -0.1242842633     -0.0986504581      0.0024647805      0.1570199584
      0.2875000000      5.5371379834      0.9737367554     -0.0185452274     -0.1285143171     -0.0950343323      0.0004827273      0.1610748856
      0.3000000000      3.6530712406      0.9732535297     -0.0179025591     -0.1309983275     -0.0919311671     -0.0008193435      0.1638428901
      0.3125000000      2.0889645113      0.9730221088     -0.0174474397     -0.1322119928     -0.0897178512     -0.0015974499      0.1655044014
      0.3250000000      0.9236672090      0.9729398548     -0.0171927923     -0.1326589146     -0.0884725180     -0.0019990347      0.1663210047
      0.3375000000      0.2159240518      0.9729236582     -0.0170989256     -0.1327543662     -0.0880112996     -0.0021485358      0.1665918825
      0.3500000000      0.0000000000      0.9729232724     -0.0170903234     -0.1327577347     -0.0879688546     -0.0021635634      0.1666145562
      0.3625000000      0.0000000000      0.9729232724     -0.0170903234     -0.1327577347     -0.0879688546     -0.0021635634      0.1666145562
      0.3750000000      0.0000000000      0.9729232724     -0.0170903234     -0.1327577347     -0.0879688546     -0.0021635634      0.1666145562
